158.7875,2013-01-06 18:14:56 +0000
158.7875,2013-01-06 18:14:58 +0000
158.675,2013-01-06 18:14:59 +0000
158.675,2013-01-06 18:15:00 +0000
159.0125,2013-01-06 18:15:01 +0000
159.125,2013-01-06 18:15:02 +0000
159.2375,2013-01-06 18:15:03 +0000
159.2375,2013-01-06 18:15:04 +0000
159.4625,2013-01-06 18:15:05 +0000
159.4625,2013-01-06 18:15:06 +0000
159.4625,2013-01-06 18:15:07 +0000
159.4625,2013-01-06 18:15:08 +0000
159.4625,2013-01-06 18:15:09 +0000
159.4625,2013-01-06 18:15:10 +0000
159.4625,2013-01-06 18:15:11 +0000
159.4625,2013-01-06 18:15:12 +0000
159.4625,2013-01-06 18:15:13 +0000
159.4625,2013-01-06 18:15:14 +0000
159.4625,2013-01-06 18:15:15 +0000
159.4625,2013-01-06 18:15:16 +0000
159.4625,2013-01-06 18:15:17 +0000
159.4625,2013-01-06 18:15:18 +0000
159.4625,2013-01-06 18:15:19 +0000
159.4625,2013-01-06 18:15:20 +0000
159.4625,2013-01-06 18:15:21 +0000
159.4625,2013-01-06 18:15:22 +0000
159.4625,2013-01-06 18:15:24 +0000
159.4625,2013-01-06 18:15:25 +0000
159.35,2013-01-06 18:15:26 +0000
159.2375,2013-01-06 18:15:27 +0000
159.2375,2013-01-06 18:15:28 +0000
159.125,2013-01-06 18:15:29 +0000
159.125,2013-01-06 18:15:30 +0000
158.9,2013-01-06 18:15:31 +0000
158.675,2013-01-06 18:15:32 +0000
158.7875,2013-01-06 18:15:33 +0000
158.9,2013-01-06 18:15:34 +0000
158.7875,2013-01-06 18:15:35 +0000
158.7875,2013-01-06 18:15:36 +0000
158.7875,2013-01-06 18:15:37 +0000
158.7875,2013-01-06 18:15:38 +0000
158.9,2013-01-06 18:15:39 +0000
158.7875,2013-01-06 18:15:40 +0000
158.7875,2013-01-06 18:15:41 +0000
158.7875,2013-01-06 18:15:42 +0000
158.7875,2013-01-06 18:15:43 +0000
158.9,2013-01-06 18:15:44 +0000
159.125,2013-01-06 18:15:45 +0000
159.2375,2013-01-06 18:15:46 +0000
159.0125,2013-01-06 18:15:47 +0000
159.125,2013-01-06 18:15:49 +0000
159.125,2013-01-06 18:15:50 +0000
159.125,2013-01-06 18:15:51 +0000
159.0125,2013-01-06 18:15:52 +0000
158.9,2013-01-06 18:15:53 +0000
158.9,2013-01-06 18:15:54 +0000
158.9,2013-01-06 18:15:55 +0000
159.0125,2013-01-06 18:15:56 +0000
